content,link,reply_num,title
"你们觉得好看吗
比以前的有特色
这是真的？有点帅哦
可以换爪子刀了  这也太丑了
感觉像把17的嵌在18里一样
还行，挺好看的
啊？哪来的消息
两个半拉ak，下面仨螺丝孔
major竞猜奖牌复刻？
我现在10级，每周怎么打才能三转啊，感觉二转绿色好丑好像终端机还能加几级
我现在36级，是不是过了12月升到40级就能领26的勋章了
一股子苏联味儿
已经四十级了就等26年了
还是挺好看的
苏联勋章
可以吧
好像擦车里的那个logo
看这个感觉叉车回来了
确实挺好看的，双藤曼
感觉有点过暗了，一股苏联悲剧的灰色感
我二五年的好像还没拿到，这26年的就出来了！！！
灰色，红色不好看， 其他色好看
我靠，好看啊
毛子味不够足",https://tieba.baidu.com/p/10314201913,24,2026服役勋章
"租的箱子皮肤 过期还能用
不登官服就不会过期
666666
那50块租个火神是不是想玩多久就玩多久？
加仓热潮
收到，已加仓武器箱
来个人研究下
那还买个勾巴饰品啊，本来就是打平台的，来个董哥说下真的假的
还有这种事?
此贴终结 刚才跟朋友在完美打了把决斗，皮肤没了。应该就是上面那个人说的，只要过期后你不登录官服，就一直在
真的假的
此贴终结 刚才跟朋友在完美打了把决斗，皮肤没了。应该就是上面那个人说的，只要过期后你不登录官服，就一直在
这不是官箱的租赁吗，评论区说uu的租赁是什么勾巴
那玩5e这种第三方平台，能不能一直在
爽了，平台爽爆
没看懂，为啥楼主打了把完美决斗皮肤就没了，那意思只能看不能用呗？
我测？
直接平台进游戏 就不会消失我玩了一个月印花
感觉意义不大吧，一直不登官匹岂不是打不了箱子呀
卧槽？？？？
爆了兄弟
箱子租赁都是崭新的么
好主意
这应该是个Bug
6666666666666666
6666666666666666
6666666666666666
66666666666666666
666666666666666666
收到，加仓夜无眠
不进官服只打平台的话是可以的",https://tieba.baidu.com/p/10306187437,31,什么情况xdm
"不知道为什么明明延迟8ms网络却一直抖动跳红，队友都变成一帧一帧地走过去了（突然发生平均每个回合3次）而且屏幕ms忽高忽低额一会5.7一会突然变成11ms跟敌人对枪敌人瞬移打着真累
我也是",https://tieba.baidu.com/p/9887018075,2,完美平台很卡
"消息是早上6点传出来的，那时候还没进入新CD，理论上说上礼拜CD好了就应该有消息了，为什么这个时候爆出来
哦对不起今天礼拜五了，过昏头了
好像没有，现在有的图都不是今天出的
我反正是没见有人在更新后出，那张九头蛇箱子的图我已经在不同地方看到三次了
真绝版了今天抄底的人要翻倍赚
吃麻了
哪个帖子，是说稀有掉落干脆没有了吗？
稀有本来就不好掉啊（连着掉了三周千瓦的路过
我记得之前说手套箱子绝版了，原来是稀有掉落
哪有那么多人，现在挂箱子的早就被v社封的绝版了
消息都不知道真假就爆拉啊，胆子确实大
情绪到了  不管真假都能拉一波  直接解套
管他呢，情绪到位就是出货的时候喜欢追涨的人太多了。赚的就是这些人的米",https://tieba.baidu.com/p/10314967005,13,那么多人有人掉出稀有没
"箱子和枪涨了刀没涨
steam市场崩了，有点像真的
伽马翻倍了
我觉得假
但是所有稀有都绝版不就是等于没有利好吗，常规反而要跌吧
很有可能是真的，但是是真的不太可能
买个东西被卡报价
搞不懂现在那些buff疯狂扫货的人，有什么用，不怕撤回？
如果是假的不用管，如果是真的那稀有箱子获取方式要大改，囤了大概率要被v.社背刺
谁说的 谁说的 不掉落了 都掉常规的？
假设箱子真不掉落，大概率要出星星直购，绝对不能囤
真的，确实绝版了
后续感觉会有大更新，落袋为安了
所有箱子全部星星直购感觉一代手套要爆炸了
不知道，我调了个中端机，开了五个伤痕累累给我气笑了
如果是真的，刀子也会跟着涨的
不会又是出终端这样的箱子吧
肯定有一个大坑
v社：都来打武库星星，别挂箱子了
过年全部甩了
是真的，我从来没掉过
假的，昨天我还出了梦魇
如果是真的 常规箱也是迟早的事情 甚至后续都只出武库和创世纪了 老箱子被逐步代替 v社吃麻辣烫
常规箱子依然掉落，稀有箱子绝版 瞎意淫你老疯子呢
隔壁帖子都还是掉，假消息害人
掉不掉无所谓，反正也不会砸我头上，6年了一次稀有都没见过
感觉旧箱子进武库v社更赚钱，如果v社后续的改动方向是提高收益的话，那大概率是旧箱子进武库。
一眼假
事出反常必有妖
今晚更新就是真的
假的，不假亏的米我给你补",https://tieba.baidu.com/p/10314278659,31,稀有箱子不掉落了真的假的
"我的游戏时长有500小时，但是拿到的击杀还不如新手多，就是看起来比我迟钝地图也不熟不太会压枪的新手，他们都能打的比我好（我的KD经常是这样：10 ／20或3 ／15)伤害稳居倒一有时感觉身上装了吸铁石，经常第一个被颗秒，但是很少秒别人在工坊练枪的时候无论是固定靶还是移动靶，稍微压压枪就能爆到头，但是在实战中（比如我躲在在香蕉道）敌人从我面前跑过去，我ak经常打不死反而被反杀其次就是面对有掩体冲锋枪大拉来回的敌人，准星跟不到人，压根就打不到，反到被跑打冲锋敲头打成残血也有那么一段时间自我感觉良好，那时候玩狙能拿到很多击杀，基本见人就秒。但只持续了很短一段时间这种能力就消失了，现在反应反而变慢了感觉，也经常狙不中最后就是我感觉cs是我玩过所有fps游戏里最难压枪的了随机弹道……上手难度高，玩的心累，有没有什么变强的方法啊，该咋练，还是说我水平就这样了
1000小时起步
我的灵敏度是1.98我的屏幕只有60帧，多少帧最好？60是不是不太够，帧率低是不是会影响反应
一句话，想好好玩提升自己就找教学慢慢进步，道具，地图理解，枪法(配合地图理解的枪法，不是死斗打bot，那个没用)，最好找几个志同道合的一样组排，排路人你的打法就会脱离正确的打法(游戏底层逻辑——团队配合)，cs本质团队游戏，一个人杀第一久了就自己相信自己不会跟队友打配合了(当然碰到菜的没办法)
或者像我一样学点道具跑跑图增加一下理解，开始没钱吹子有钱大狙当瘤子玩，反正低分段玩的爽就完了，也不要求上分
为什么说打死斗或者创意工坊的练枪地图没用(其实死斗差强人意，起码有服役地图配合练枪)，因为我自己打aim rush(bot提前枪跑打)能打的不错，但是一到正赛比赛就不太行，本质就是地图熟练度还是不够，准星摆放不够精准，不知道peek角度速度多少，身位控制不理想，育苗一坨等等，这都要配合实际地图来加强训练，天天打bot你只是熟悉了打bot的地图，比赛地图比这个复杂多了(就算沙二也是)
升级一下配置吧
应该是打不到移动靶，我也这个毛病，创意工坊有打移动靶的地图
没有人能一直运气好状态好
你这是用4k在玩？这游戏分辨率再高也获取不了额外信息，大多数对枪都是局部碰撞，画面里东西太多还会影响反应。压枪是最简单最高效的提升方式了，不需要一个弹夹钢铁左键。杀人只要4btk最多5btk，压好前15发就能随便摁死你对局里能遇到的人
我把后坐力跟随开了，感觉提高了不少。不然有种习惯觉着准心瞄到哪里就打哪里
这战绩不如只玩冲锋枪跑打了至少还能为队友拉枪线
60帧的话 你帧数太低了实战影响还是挺大的
你的设备太差了，这游戏特别特别吃设备，设备不好你相当于先天让别人很多很多，再练也不行
楼主说的简直和我一模一样，我也是这样。打不准 没意识。可能年纪大了 反应慢了
你说的不就是我吗，1000多个小时，玩休闲经常一局都是0杀，又菜又爱玩
60帧真不行，我以前用60帧屏幕一直红rt，换240之后就1.3几了
灵敏度是1.98不会鼠标不能调dpi吧，建议换个好点鼠标/显示器，另外其实cs弹道是固定的，压枪练好了是能稳压的
买个1k 200hz以上的屏幕灵敏度拉低 说实话你这500小时不如人50小时啊
对比之下Cs弹道可不随机，玩玩瓦就知道啥叫随机了，拉出去定不到头就等死了
没前就先换个二手两百左右144hz的显示器过度一下你就感到差距了 上个A+没问题
低敏解千愁，我以前玩Cod的，高敏耍得很强但一直不会玩冲锋瞬狙，玩了CS不得不练低敏回头玩Cod发现以前一直不会的冲锋瞬狙也如呼吸般简单，低敏跟枪就是丝滑啊，跟吸铁石一样
60帧什么年代了小学黑网吧
多练枪多看教学，还有有空看一下第一视角的DEMO。。。我47了，昨天还看到一个48单排上S的大哥。。。
听你的描述你可能粘了下面几点：静步peek，选位人机，斜着走路，近大远小，明知对面是冲锋枪还不架大一点
有挫败感说明你足够热爱，，，慢慢来吧，先多打点休闲，死了多看打得好的视角看他们走位搜点和阴人。。。
500小时还算新手，换好点的鼠标，多练枪多打排位别怕死，慢慢来
我新手玩笔记本很卡，而且60hz.。插个显示屏，帧数100帧，就b了
这游戏很吃显示器和网络，我网络好乱杀，流畅之后手感都不一样。网络差感觉反应慢半拍，干什么都拖拖拉拉的",https://tieba.baidu.com/p/10313720289,29,打cs2的挫败感好强啊
"有点搞了
更新好久了",https://tieba.baidu.com/p/10315425891,2,突然发现完美app更新了这个哈哈哈
"前三那几个**，赢几个回合就在那一人扣一个问号。明摆着就是官配匹配机制的问题啊真以为自己很厉害啊，让他去打自己段位的人看他能不能碾压？对面一个B+一个B，还有三个不知道。我们这边就一个历史B，剩下都是C本地人
我一直在打伤害但是造成不了击杀，没手感（ADR80）
喜欢嘲讽的一般不是炸，是挂概率更大
开挂的也喜欢
装比呗 觉得自己人狠话不多
应该是完美被炸傻了，去官匹找存在感
他在疑惑为什么只是炸鱼老冯子也会上天
估计是被更高段的人打急了来找存在感，事实上越是高分，能炸鱼的更高分人会更少，这种也就欺负下新手和娱乐玩家，路边一条水平
官匹还较什么真呀，爱扣问号屏蔽他就行了
真正去炸鱼的除非必要（带彩笔老板上分也从不主动打？，会引起老板的反感，毕竟老板也是菜鸡啊），一般从不嘲讽，因为没有意义。等你有了可以炸鱼的水平，你去炸鱼，发现那都是自己来时的路，那些笨拙到脑瘫儿一般的操作，都是曾经的自己。打出的“？”，全是自己曾经的黑历史。   反正我曾打过多年CF，那些喜欢打问号的，大多是一瓶子不满半瓶子晃荡，或者就是开挂的，亲历队友开透视，还喜欢嘲讽，我身位队友都看不下去这种**玩意。当年CF外挂多猖狂，历历在目。总结以下，不必在意，只有弱者才喜欢在扣问号。
白银一不都是纯人坤吗...扣问号真的逆天",https://tieba.baidu.com/p/10314370677,11,为什么炸鱼的人都喜欢扣问号？
"好解读，今年喊囤刀，明年囤AK，囤起来囤起来
两把ak,所以是二西莫夫
满仓黄金pk
25年勋章爪子刀，也没见爪子刀涨啊，哥们硬解读啊
两把ak黄金ak中间有红线连着，说明下个版本两ak红线合一金ak
不是怪兽在b?
两把黄金ak，说明ak王朝了，囤流金王朝
收到🫡",https://tieba.baidu.com/p/10315167331,8,26服役勋章，暗示沙二下架？v社叫你囤黄金ak
"以前的
官方都告诉你明年AK王朝了
我还是比较喜欢今年的这个。
这26年的真好看啊，双AK
这些勋章都挺好看的呀，都挺有特点的
2024，更符合我审美
17年的
今年的不错啊 双AK，2027年双M4
25年爪子真的很帅
最难挑的一集
19/21/24
yysy，21和22的红徽章有点...你懂的，其他的到都还好
真的有人能打到红色吗
21 的不太行，24 嫩牛五方也不太行，其他都还可以
这么看颜色比款式更重要啊，这些红色的都挺好看的，但是基本没见过
喜欢17，25和26的
23因为我手打到了蓝色，也是我玩的最开心的一年
23吧
24.25最丑，不知道是不是看腻了的原因，反正圆不拉几的一托显得很丑
21，因为我真有。26年双AK，但中间的星星太小了
我只有23，我就投 23
哥 你说的这几个勋章我怎么在buff搜不到啊
入坑的晚 但感觉22好看 白色＋另一个颜色
16年入坑国际服只打休闲不知道可以领徽章，17年最后几天升的2转，所以觉得17最好
22的星星再亮一点更好了
23因为我这一年的断了
收到，加仓黄金ak
要等1月1才可以领取吗
15/16/24
26看起来很有质感呀
单纯问下如何才能在不封号的情况下能拿到红色勋章
老资历徽章
20年弄了个紫色的挺帅的
我想问，周周都过载能6转吗，感觉自己没少玩也才快3转啊",https://tieba.baidu.com/p/10314651617,34,【投票】近年来的服役勋章，你更喜欢哪一款？
"没搞懂buff卖东西变待结算金额可以用，uu卖就变冻结余额了
buff也只能用其中的小部分待结算余额
uu卖了你要自己提到余额里",https://tieba.baidu.com/p/10315352635,3,为什么buff卖东西余额可以买别的uu就被冻结了？
"对比隔壁刀塔2的用心程度和更新量来说不是V社懒，而是你游本来就是个抱来的养子，能出去给家里赚钱就行了，G胖说我都让CS2活着了还想怎么样
玩游戏，和谁是亲儿子有啥逻辑关系？
刀斯林这辈子都别想有cs的热度，游戏热度比不过赛事热度更是被cs甩开几条街，只能靠喊喊cs是养子来过日子了，酸死你得了
刀塔2的倒狗都被V社杀绝迹了，害怕普通玩家玩不起高端饰品，直接送就算了，还纵容bug复制饰品，以前好几万的饰品现在就千把出头
经过今年这些更新，估计都巴不得v社懒下去
dota早都半死不活了凭啥跟cs比  更别说cs的资本注入量太大了
不，现在已经是亲儿子了。我记得CSGO初期，制作组打的是Hidden Path，现在CS2直接打的VALVE
以前是领养的，现在CS2算亲生的了
是养子吗，感觉像看门的狗，三年没有一次大更新。隔壁一个月一次量都是这里的大行动的量了
大家都弃坑不玩了,它就当亲儿子一样护着了
现在是死锁了
没道理，dota2隔了一个间隔很长的时间才更新新版本7.40，还是个半成品
现在真儿子是死锁了
g胖在sd的描述中表示自己最爱的游戏是dota2，之前也透露过对dota2的喜爱，这个没办法，稍微好一些的资源肯定是个dota了",https://tieba.baidu.com/p/10314581355,14,说白了cs2就是个养子，隔壁刀2才是亲儿子
"哪套好？
1吧，单纯欣赏不来淬火
这俩都欣赏不来，要不再攒攒
个人觉得黑压只有爪子好看，淬火m9只要干净点颜值我觉得肯定比黑压m9好看亮眼
为什么不试试更便宜的蓝钢
好暗，m9+运动感觉还是双栖+P4/弹弓+自动化两套好看",https://tieba.baidu.com/p/10315347684,6,兄弟们帮挑选
"没绝版！没绝版！cs2开箱挂箱上下游产业超级大商说的
0.03不和绝版了一样
说是为了打击挂箱产业。
原来五合一是最后的上车机会啊谁让市场死 谁让市场燃
又要上月球？
又要起飞？
那感觉是bug吧不可能这么低啊，要么直接绝版算了
百分之0.03和绝版有啥区别吗
这概率跟绝版差距不大了
梦魇也快了，看这样子
0.03有勾八用，更低了，只会更贵
是聊天记录，不得不信了
要爆燃了
说不定以后出反恐精英终端机，手套终端机，伽玛2号终端机，突围终端机了，v社先吃一波买卖箱子手续费继续收割大游艇
聊天记录吗，不得不信了
1%到0.03%，和绝版有什么区别
每周打，平均63年掉落一个稀有武器箱和绝版没区别
一开口就0.03%，怎么不说0.00000003呢
这么多天还没吸够箱子？
哎哟我艹了，玩个破壁游戏还得天天看v社做妖不累啊
就别信什么0.03%，都是出货的张口就来
百3变成万3，比以前还难掉了100倍
感觉是为了武库的箱子铺路，毕竟武库能两头吃
1%我也没出过
吃麻吃串吃炸了
0.03%和绝版没区别，那1%和0.03%也没区别啊说的好像我从22年玩到现在掉过稀有箱子一样，而且今年还多加了个小号也没掉过
裂空是稀有吗
百分1我两千小时也没掉过😄
产出跟不上消耗就会涨。绝版和降掉落率是一个道理。涨的幅度不一样罢了。当然，最重要的是看消耗没人开，产出管够一样很难涨
所以现在掉落概率到底变没变
没区别，改没改对于我来说都是0，快3000小时从来没掉过
稀有箱子不是完全不出，是概率很低0.03%
我2kh就掉过一个光谱",https://tieba.baidu.com/p/10314376362,33,稀有箱子没绝版
"呢还说啥，直接给你了
我记得buff还价留言好多叫爹的
这是模板吧。你可以用抢劫那个模板他
就是不知道为啥，这哥们出啥问题交易失败了
不对呀，这个127咋估出来的",https://tieba.baidu.com/p/10314997388,5,太有礼貌了
"没想还有这么一把神仙ak，一看价格导购还没碰过真是撞大运了
请叫我cs2神仙饰品淘金客
这把好看的，就是磨损难以接受
拉过了 前一周价格120左右降下来的
第一把ak，后面换可燃冰了
局内不舒服
并非没有倒狗，这枪明牌强庄盘，还是河南商会的项目我这把用两年了，成本30，120也没卖现在饰品升级了放库里当纪念了
收到 立马把它抄上天
有品，这是我的第一把爱枪，看到第一眼就被迷住
容易腻我用过这个，但是太花了我受不了，现在换寒翠了",https://tieba.baidu.com/p/10314788783,10,复古浪潮yyds
"看看赚了还是牢了
第一把今天买的三件玫瑰暗金红线，原价1788还价1640购入
第二把泰坦15卡托 15克鲁日 Ex6TenZ15卢日纳波卡
第三把玛帕丽0.00极限磨损带五连气味相投爱心 卖家拒绝还价，这把原价520购入
Counter Logic Gaming全息四连红线原价988 我用868现金加一把四连贴纸酒精富士山换得
极限酒精四连红爪红线 原价500刀了20 480带走，感觉这把买亏了
略磨火神 原价3499 还价3380买来的
0.00极限磨损四连奶瓶极寒三色，溢价100购入
双14泰坦次时代 240买的，卖家还价没回应，真的喜欢就买了
这把2088买的，我感觉赚了，你们觉得呢
30块小玩具，溢价20块左右吧
崭新卡特尔四连小泰坦 原价1666还价1420购入，感觉牢住了
把我四金盾石墨黑收走吧
我最近也在找传家宝，想收个14科隆全息小眼镜头狙一直没有合适的
这把双泰坦噩梦沙鹰也是今天刚买的 原价386 我直接大刀292卖家没同意最后320带走的
第二把噩梦沙鹰，贴的比较好 160买的，这个溢价10块，不牢最近没用 放UU 2块一天租给别人了 这回报率🐮比把
我实在太爱爱心了，这把搭配我的玛帕丽，女大专用套 急售3710拍的，溢价200
你游鄙视链末端可燃冰我也整了一把略磨暗金可燃冰四个闪亮贴，溢价好像50块买的？忘了，不是很多，随便整把收藏
连喷小玩具，溢价10块
买这么多红线
四连全息老鼠
我最爱的AXIA，这把磨损也是0.00极限磨损，你看这个颗粒纹路，你看这个枪管反光，这把枪不需要任何贴纸，原皮已经是goat了
小玩具，我给他命名为 炎龙
又是红线，暗金四连普通老鼠贴，溢价50，给小号用的
这把是我原本今天想买的，但是还价50卖家拒绝了，我就买了上面那把了，喜欢的可以去冲
最近再收咖喱，目前没看到我喜欢的
为啥介么多红线
想收个警告咖喱，但是警告咖喱量少也没贴纸枪
这把传承自己贴的闪电，崭新1488买的套牢了，一直在找机会解套
渐变血爪吹风机小玩具，当时溢价10买的，现在和底价持平了，这把肯定套不牢了
红苹果小玩具
红压火焰，不耐玩， CD到了就卖了，今天刚卖掉
5000买的，准备留给下一代了
我的卡特尔，建议卡特尔贴全息比较好看
溢价三百买的传家宝
卡特尔原皮就挺好看的，我是喜欢血腥运动配四连faze贴纸好看
目前就这些传家宝，等买到好货了再来分享
没米只能买单贴的
全是购入的传家宝，虽然有点溢价，不过我认为传家宝自己喜欢就行了，拿到快乐就好
看看我的传家宝
顺便问问有没有想收这把的
吧友们，刚收的，92收的咖喱传家宝
好了，最近没什么传家宝想收的了，看眼缘收了
太传了，溢了三千买的
这是我的传家宝，好多年前4000块钱买过。然后退坑卖了，几年前，20000块钱又买了。然后又再次退坑。这次回来又看到他就直接买回来收藏了，三次都是同一把。其他磨损的我也不买了，就它了。每次回坑一段时间都能遇到他，也算是一种缘分
楼主还收破烂不
巡逻叶✓又换小号了
名场面 溢价200
新鲜收的两把传家宝P90，奉劝各位，没事做的时候别上急售乱抬价，这不给自己整了两活宝
楼主看看我的传家宝不",https://tieba.baidu.com/p/10305075154,50,早上上班没事做，来看看我最近买的传家宝吧
"到底本周三后有没有掉落稀有箱子，来放个截图呀
我这周都没看到晒箱子的，只有晒枪皮的，今天倒是有冒出来说掉落了稀有箱子的，自己判断吧
有些人上周打了没领，周三周四领取，就有了稀有箱子的领取截图，有没有亲自打了掉落的，不要道听途说的",https://tieba.baidu.com/p/10315461192,3,掉稀有箱子的出来辟个谣啊
content,link,reply_num,title
"我想问完美和朋友组队有没有只有组队麦啊就是路人队友听不见的麦
充vip就有，就是你排位界面，打字那里的聊天框，右边有个语音麦克风，算是团队语音，不过只有vip能开
去下载一个语音聊天软件就好了，比如说oopz，kook这些，我两个都下载有。都挺不错的，也不会有啥延迟",https://tieba.baidu.com/p/10313814068,3,兄弟们我刚玩
"我今日在uu购买一饰品，结果一直没有收到货，查看发现显示交易暂挂，还有20天才能给我发货？我能否取消此次交易？下面写我取消交易会被封7天？这究竟是什么操作？没有见过啊。我该怎么办？
别取消，等，谁取消ban7天
正常，等就行了，我也遇到过
这个封号是封你的steam号，不是平台想封你号，所以别取消",https://tieba.baidu.com/p/10315032485,4,交易暂挂求助
"捏了两年终于结束了
祖宗托了个梦给我
3000的荷鲁斯不下也赚了，拉到7000-8000了
傻子年年有 今年轮他家
除了导购自导自演，有人买？
看来不好找接盘侠啊
好看确实好看 我之前3000多的时候就想买了 可惜我打一局比赛都不一定打一把A4 所以就算了
这么明确要下架，为什么不满仓武库
本来想建仓的 那时候酒精才一千多 但是我看出租才七毛 又不想弄一直拿包租公的思维看
马后炮
跑两把 还有的建议先跑路 短期看跌
捏两年这钱该你转
别扯什么自用玩家",https://tieba.baidu.com/p/10307956328,13,当时你们笑我是傻子
"如题，我上周租出去了一把刀，然后在转租的时候，对方在归还的12小时内不发货，然后下一个租赁的人又在这12小时内取消了订单，等到下一个租赁的人的时候又是这样，又是在12小时内没归还，下一个租赁的人又取消了订单，这样的话，那他岂不是一直在免费白玩我的刀，虽然过了租期，那像他这样，饰品在他手里卡着不发，会不会按照时间继续给我租金。有没有大包租公解答一下，谢谢啦
属于白玩不给租金 取消转租吧
没辙只能取消，现在很多这种搞得租都要提前一天租省的不发
自己收回呗
活不起了这种人
巨恶心这种人，只能取消订单，我以前搞出租的时候遇到过不少，建议宁愿等七天cd都别便宜他
看来就我一个老实人，到期了马上还。白玩有人提示归还了也是马上就还。
请假一下楼主  怎么看租的饰品是要直接还还是帮他转租   租了一套饰品里面有0cd也有常规的  分不清了",https://tieba.baidu.com/p/10314709056,8,租出去的刀被赖着不还了怎么办
"之前也发过一个帖子说自己特别想要一个爪子刀，愿意用其他饰品来换，这个也是心心念念许久了，但无力于自己还在读书甚至没成年，然后成绩也是一般般，感觉对不起父母的付出一直一来都挺愧疚的，也不知道我爸哪得知的这些事情然后就有了下面这些，大晚上的感觉眼泪有点止不住了顺便问问5000推荐哪些涂装
祝家庭幸福，万事如意
羡慕了，真幸福
羡慕楼主了，尸检楼主之前的贴子，感觉识体暖暖的，鼠鼠父母对鼠鼠很好，但是就是不支持鼠鼠打游戏，觉得鼠鼠玩游戏就是吸毒，鼠鼠都是自己攒钱买饰品玩
能加点预算就黑压，不行就人工染色，还能配个手套，生锈也不错
恭喜， 可以买个生锈爪再配个手套，大猎酒精 深红酒精  渐变酒精 一线酒精这些都挺不错。
5000只有黑压是真神，破损都够
租着玩能玩很久
单刀的话黑鸭，刀套生锈配大猎
真羡慕
黑鸭或者锈爪吧，黑鸭不用调绣爪便宜点但要挑挑刀面啥的
真幸福真好
略磨紫罗兰，质感无敌
神仙父母
先租七天黑压试试
租啊，现在这个市场环境，3位数往下跌的…去uu看看，每周还有免费的玩，每周甚至能换着玩
推荐先给小水补几个万代的hg",https://tieba.baidu.com/p/10268145334,17,也算是圆梦了
"就追光谱箱子了赌一把，用我流浪者赚到的钱来赌箱子是不是绝版，只要箱子绝版光谱武器箱最起码一百块一个
太有魄力了
蛇怎么就到4.5了，昨天还3.5
假消息
涨到50顶天了哥们，你要看产出物的价值上限嘛，手套和反恐为什么贵，不就是因为崭新手套和661，富哥追梦主播整活才会开。
光谱二可以买，我都是二十多囤三十多卖的，就算没更新一年总会有时间到三十多，可惜现在只有两百多个了，前几周燃了卖了好多
假消息，稀有掉落箱子并未绝版。这个消息目前知道的来源是一个steam库存市场管理浏览器插件的发的，然后今早起床刷几个抖音就看见有些导购直播狂欢稀有掉落下架。
你别逗我笑了兄弟，一个箱子进稀有翻倍顶天了，这次等于十几个进稀有还想拉多高
价格下来了，快加仓
你这也赚不了多少啊。囤箱子都是一个组件一个组件的囤。再少也是几百个的买
追涨也不是现在追啊
不是假消息吗
18年这箱子一毛钱你不囤，现在晚了",https://tieba.baidu.com/p/10314523431,13,追了没办法忍不住了
"有没有哪个神人知道啊
能啊，有黄盾，撤回权利在人家那边",https://tieba.baidu.com/p/10176700395,2,如果我买完饰品就开挂被红锁了饰品还能被撤回吗
"炼金给脑子炼坏了还是有什么配方必须要酒精
这个怪像前两个星期就有了，不知道为啥
有些枪久经存世量特别低，这个不清楚
锁磨损了
开箱网扫久经，好像是
酒精容易出多普勒
五个酒精必出宝石刀
导购是不玩游戏的 谁说久经不能比崭新贵
88dog炼金好像全是久经的",https://tieba.baidu.com/p/10297357581,9,什么情况 为什么酒精比略磨崭新都贵
"大佬们这个屏幕边上的黄色边框是啥，能消除掉吗
没人吗
看看你是不是打开微信共享桌面，或者录屏软件
应该是在录制画面，看看你是不是用了OBS这种录屏软件什么的",https://tieba.baidu.com/p/10306395333,4,萌新求助贴
"投机市场采访什么 都是闭眼瞎蒙 也别说什么这那那这的
给钱就行，都挺忙的
给钱就行，都挺忙的
给钱就行，都挺忙的
给钱就行，都挺忙的
给钱就行，都挺忙的
给我买瓶冰红茶就给你大调查
一个布达佩斯胶囊接受采访
买了个优先账户
倒贴钱都行，都挺闲的。
一瓶可乐起问
给钱就行，都挺忙的
给钱就行，都挺忙的
给钱就行，都挺忙的
要问啥
roll吗
新闻学社会学还是🐴院？来问呗，有时间就回",https://tieba.baidu.com/p/10302255009,17,我在做一个关于cs大学生饰品的采写作业，请问有人愿意接受采访吗
"注意很久以前单个稀有箱子的掉落概率就是在0.02%～0.03%之间徘徊，只是总的概率加起来有1%，实际上掉落都是独立事件，并不是说100个箱子里必出一个稀有，然后稀有里再随便掉一个
V社认为稀有箱子掉落应该像彩票一样，是小概率让玩家惊喜的事件，所以不谈对V社的好处，这样做目的有两个：1. 增加稀有箱子价值，提升玩家得到该掉落的惊喜感，以前中了奖可能就十几二十元，现在箱子涨了就是几十几百元2. 一定程度打击挂箱产业，维护游戏环境，现在这么低的概率，只刷常规掉落很多工作室开不下去了
吧里好多人追了，你这个帖子要是打破人家幻想了，到时候会被冲烂的
发点假消息又能涨
所以现在疯传的稀有箱子掉落概率变为0.03%，如果是总概率还有可能，但也需要证据支撑，如果是单个箱子概率，那直接可以说是完全没变，不知又要套牢多少人，总之现在谨慎观望是没错的
原来大行动武器箱是进稀有掉落，我以为真的绝版不再增加了
狂牙箱子呢
v社，劳资一句话没说。你们这些倒🐶操纵市场。每天死几个“前职业选手”都有人信，这种事你们肯定深信不疑。
说实话稀有掉落百分之0.3还是百分之一对于普通玩家来说体验根本没区别，根本无法验证
这消息的来源是开箱网，然后他统计的数据是昨天到今天两天的数据，样本少，这波是老外假打，导致国内跟团，然后集体暴毙
笑死我了，跟大妈抢菜一样
网传不是稀有变绝版了吗？这周真没人出过稀有箱子吗？附上一张网传的图
人云亦云，等几天看掉不掉不就知道了
创世呢
大概七年能掉一个稀有箱子
稀有枪皮概率是不是也改了
换个思路想，你只有99%的概率能拿到常驻箱子，那剩下的不管是多少概率，加起来是不是1%",https://tieba.baidu.com/p/10314571096,17,关于稀有箱子掉落概率问题
"目前用的蓝顶 844 试过了很多都没有和服配红线那种适配感野荷买不起
看看怪b，颜色感觉还算可以
午夜层压板也是紫色
黄金ak
传承闪耀蓝龙四连吧，同色系太容易腻了，也没有特别性价比高还合适的，可能新金ak算一个
夜愿？之前太子好像有一套4连大眼夜愿配潘子
x射线或者火蛇？
霓虹骑士
皇冠火蛇吧，看着就像老玩家
金贴传承。皇冠火蛇
抽象派
好贴红线or霓虹骑士
霓虹骑士，看这样配的人挺多的
寒翠或者红线
复古浪潮也不赖
火蛇，x射线
看看淬火贴纸枪
枪皮不追求和手套一个色，不然选择太少
我是用的崭新皇军藤蔓，感觉还可以
黄金ak
黄金藤蔓
必须梅毒
夜愿，暗处荧光紫。。我也这么配的
精英之作啊，主打吕布骑狗，而且精英之作本身是不弱的，就是档次低了
淬火还是得挑全蓝屁股。去看看4和978和463
燃喷或二西莫夫，黄紫撞色搭配
我一直配的淬火
潘多拉配霓虹骑士吧，紫色系
潘多拉配霓虹骑士可以我之前这么配的现在树梨我配的血腥运动和藤蔓
好贴纸火神
我游戏里遇到的副歌 都是配野合 淬火 还有火神",https://tieba.baidu.com/p/10314761259,31,潘子配啥 ak 啊
125叠券买的，到手发现没有sn码,https://tieba.baidu.com/p/10315124980,1,qck hv l求看真假，采纳一瓶可乐。
"预算2.2收一个无损迈阿密！就这么多预算了，我的哥
自顶！",https://tieba.baidu.com/p/10315257341,2,视频交流｜收略磨迈阿密
